ID,churn,join_time,vip,product,expenditure,call,traffic,state,IMEI
801,0,2014/10/6,0,99114784,31.586,1.64,66.44,1.0,
802,0,2014/7/10,0,99005044,0.0,0.0,0.0,5.0,
803,0,2013/2/1,0,99106763,73.418,486.39,321.17,1.0,
804,0,2014/7/7,0,99003576,120.841,373.14,4.27,0.0,86349302.0
805,0,2014/2/8,0,99106763,49.299,180.44,65.77,1.0,
806,0,2014/6/9,0,99003576,53.517,439.77,46.27,0.0,86407802.0
807,0,2013/12/17,0,99106763,31.269,74.89,110.2,1.0,
808,0,2012/7/20,0,99003577,0.0,0.0,0.0,4.0,
809,0,2014/7/14,0,99005935,60.411,79.09,0.0,0.0,
810,0,2007/5/14,0,99003576,125.349,759.98,178.04,0.0,35554605.0
811,0,2014/6/30,0,99003576,87.822,19.36,1.33,5.0,
812,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
813,0,2014/7/23,0,25101,0.0,0.0,0.0,3.0,
814,1,2014/8/9,0,99114783,0.0,0.0,0.0,0.0,
815,1,2014/8/22,0,99112822,0.0,0.0,0.0,0.0,
816,0,2012/12/9,0,99005046,51.572,116.53,0.0,0.0,35983005.0
817,1,2014/8/5,0,99114784,0.0,0.0,0.0,0.0,
818,1,2013/9/30,0,99003572,0.0,0.0,0.0,6.0,
819,1,2013/11/4,0,99106764,0.0,0.0,0.0,6.0,
820,0,2012/9/28,0,99003576,359.561,1237.73,440.42,0.0,35262106.0
821,0,2012/8/21,0,99003577,42.654,152.94,54.23,0.0,35978605.0
822,0,2007/7/13,0,99003576,102.161,866.91,401.16,0.0,86064602.0
823,0,2014/2/20,0,99003577,78.902,85.03,218.53,0.0,
824,1,2012/3/26,0,99003576,0.0,0.0,0.0,6.0,
825,0,2013/11/8,0,99106763,0.135,0.0,0.0,7.0,
826,0,2013/12/28,0,99003577,0.0,0.0,0.0,5.0,
827,0,2012/6/16,0,99003577,0.0,0.0,0.0,1.0,
828,0,2014/2/13,0,99003576,107.369,810.83,119.53,0.0,86207302.0
829,1,2013/12/29,0,99106763,0.0,0.0,0.0,6.0,
830,0,2013/6/13,0,99005799,4.717,0.0,0.67,0.0,
831,1,2013/5/21,0,99106763,0.0,0.0,0.0,6.0,
832,0,2012/9/25,0,99003576,63.853,490.17,105.74,0.0,35888204.0
833,0,2013/7/22,0,99003578,88.281,175.04,5.67,0.0,
834,1,2014/5/22,0,99114784,0.0,0.0,0.0,0.0,
835,1,2014/2/16,0,25210,0.0,0.0,0.0,,
836,0,2014/10/10,0,700111,2.83,0.0,0.0,0.0,
837,0,2014/9/3,0,25101,9.434,28.87,0.0,1.0,
838,0,2013/8/24,0,99002147,72.82,293.84,196.1,0.0,86418202.0
839,1,2014/7/23,0,99114784,0.0,0.0,0.0,0.0,
840,0,2014/6/21,0,99003576,60.375,0.0,0.0,0.0,
841,1,2006/5/24,0,99005934,0.0,0.0,0.0,6.0,
842,0,2012/9/14,0,3970,15.676,16.62,0.0,0.0,
843,0,2012/4/28,0,99005934,43.04,56.84,0.01,1.0,86254102.0
844,1,2012/4/21,0,99003577,0.0,0.0,0.0,6.0,
845,0,2013/8/19,0,25101,56.31,183.91,179.58,1.0,
846,0,2012/1/30,0,99002305,196.209,908.52,522.58,0.0,1294200.0
847,0,2013/12/13,0,99005935,60.411,0.0,0.0,0.0,
848,1,2014/7/30,0,99002147,0.0,0.0,0.0,6.0,
849,1,2013/9/12,0,99112823,0.0,0.0,0.0,6.0,
850,0,2014/6/12,0,25101,0.0,0.0,0.0,3.0,
851,0,2014/6/10,0,99114783,0.0,0.0,0.0,7.0,
852,0,2012/6/19,0,99002307,0.0,0.0,0.0,5.0,
853,0,2013/9/16,0,25211,75.472,0.0,1734.18,1.0,
854,0,2014/10/28,0,99002138,2.49,9.28,7.22,0.0,
855,0,2009/11/21,0,99003576,132.029,1119.39,428.44,0.0,1313100.0
856,1,2013/2/9,0,99106763,0.0,0.0,0.0,6.0,
857,0,2014/9/23,0,99114782,15.141,65.01,8.26,1.0,
858,1,2013/9/23,0,99003577,0.0,0.0,0.0,6.0,
859,0,2009/10/2,0,99005934,81.545,334.03,0.46,0.0,86375602.0
860,0,2014/10/21,0,99003576,14.875,106.54,21.85,0.0,35422406.0
861,0,2012/7/4,0,4008,63.28,54.11,142.93,0.0,86406301.0
862,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
863,0,2014/3/19,0,99003576,60.375,200.19,0.0,0.0,86207302.0
864,1,2013/8/20,0,99104722,0.0,0.0,0.0,0.0,
865,1,2012/4/17,0,80000001,0.0,0.0,0.0,6.0,
866,0,2014/6/26,0,99114783,0.0,0.0,0.0,3.0,
867,0,2012/10/7,0,99003576,0.0,0.0,0.0,5.0,
868,0,2014/8/13,0,99003576,44.183,14.48,150.5,0.0,35838001.0
869,0,2013/3/5,0,99106763,48.792,173.6,420.09,1.0,
870,1,2014/6/22,0,25101,0.0,0.0,0.0,4.0,
871,1,2014/6/7,0,25101,0.0,0.0,0.0,4.0,
872,0,2014/2/13,0,99114783,21.401,1178.0,47.5,1.0,
873,1,2013/11/27,0,99003576,0.0,0.0,0.0,6.0,
874,1,2014/8/29,0,99114783,0.0,0.0,0.0,0.0,
875,0,2013/7/21,0,99104722,0.0,0.0,0.0,3.0,
876,1,2014/1/3,0,99114784,0.0,0.0,0.0,6.0,
877,0,2013/6/3,0,99005044,0.0,0.0,0.0,1.0,
878,0,2012/9/15,0,99003576,0.0,0.0,0.0,1.0,
879,1,2014/8/26,0,99112822,0.0,0.0,0.0,0.0,
880,1,2013/5/24,0,99003577,0.0,0.0,0.0,6.0,
881,1,2014/3/1,0,99114784,0.0,0.0,0.0,4.0,
882,0,2014/7/25,0,99003576,103.633,697.99,83.53,0.0,86097900.0
883,0,2012/10/23,0,99002138,93.837,558.95,328.71,0.0,35888204.0
884,1,2012/7/27,0,99003577,0.0,0.0,0.0,6.0,
885,1,2013/9/19,0,99005044,0.0,0.0,0.0,6.0,
886,1,2014/8/6,0,99114784,0.0,0.0,0.0,0.0,
887,0,2014/5/26,0,99003577,0.0,0.0,0.0,5.0,
888,0,2011/12/27,0,99003576,88.387,375.46,0.0,0.0,35367905.0
889,0,2013/4/15,0,99106763,105.488,878.33,296.9,1.0,
890,0,2014/1/19,0,99005935,44.3,47.29,35.24,0.0,
891,0,2014/8/4,0,25101,0.0,0.0,0.0,3.0,
892,0,2014/2/22,0,99106763,54.366,311.06,144.51,1.0,
893,1,2013/8/24,0,99005934,0.0,0.0,0.0,6.0,
894,0,2014/7/7,0,99003576,53.973,336.3,118.18,0.0,86919101.0
895,0,2014/9/1,0,99114784,175.276,212.04,1257.23,1.0,
896,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
897,1,2013/9/14,0,99112822,0.0,0.0,0.0,6.0,
898,1,2012/7/19,0,99005044,0.0,0.0,0.0,0.0,
899,0,2013/9/1,0,99106763,34.888,71.84,75.79,1.0,
900,0,2012/1/28,0,3979,98.075,512.0,390.22,0.0,35877805.0
901,0,2013/3/12,0,25101,18.855,21.4,101.71,1.0,
902,0,2014/5/5,0,99114784,0.135,0.0,0.0,7.0,
903,0,2014/7/21,0,99114783,15.081,57.03,255.46,1.0,
904,0,2014/9/4,0,99112822,101.084,583.56,669.63,1.0,
905,0,2013/9/12,0,99003576,164.124,80.87,578.01,0.0,86095402.0
906,1,2014/1/12,0,99114784,0.0,0.0,0.0,0.0,
907,0,2014/7/14,0,99005935,60.411,290.98,5.3,0.0,
908,0,2014/9/11,0,99112822,50.784,645.44,721.92,1.0,
909,1,2013/8/20,0,99003577,0.0,0.0,0.0,6.0,
910,0,2014/6/21,0,99005935,58.109,334.52,403.13,0.0,35158805.0
911,0,2014/9/23,0,25101,29.263,321.74,0.0,1.0,
912,0,2011/10/1,0,99005934,205.959,162.84,561.23,0.0,86280202.0
913,0,2011/1/11,0,99002138,94.148,574.36,257.83,0.0,35342605.0
914,1,2014/8/6,0,99114784,0.0,0.0,0.0,0.0,
915,1,2011/9/30,0,99006227,0.0,0.0,0.0,6.0,
916,0,2014/8/10,0,25101,0.0,0.0,0.0,3.0,
917,0,2014/1/24,0,99114784,31.402,211.71,2.82,1.0,
918,0,2014/1/3,0,99002147,43.402,122.19,157.39,0.0,35876705.0
919,1,2013/8/9,0,99106763,0.0,0.0,0.0,0.0,
920,1,2012/1/26,0,99003576,0.0,0.0,0.0,6.0,
921,0,2014/2/17,0,99003576,60.742,523.77,9.28,0.0,
922,1,2013/9/24,0,99003577,0.0,0.0,0.0,6.0,
923,0,2013/10/24,0,700001,0.245,0.0,0.0,0.0,
924,1,2013/7/17,0,99106763,0.0,0.0,0.0,6.0,
925,0,2014/2/11,0,99003576,60.375,53.64,3.7,0.0,
926,0,2014/8/9,0,99114783,30.42,207.72,110.38,1.0,
927,0,2010/5/28,0,99003576,108.597,831.99,0.0,0.0,1367100.0
928,0,2014/9/15,0,99112822,234.718,330.84,803.95,1.0,
929,0,2014/8/12,0,25101,0.0,2.61,0.0,3.0,0.0
930,0,2013/12/4,0,99003577,60.411,48.32,0.0,0.0,86774200.0
931,0,2010/3/24,0,99002139,270.157,1640.68,299.08,0.0,86398502.0
932,1,2013/7/26,0,99002147,0.0,0.0,0.0,6.0,
933,1,2014/8/22,0,99114784,0.0,0.0,0.0,0.0,
934,0,2013/9/25,0,99005046,0.0,0.0,0.0,1.0,
935,0,2014/6/12,0,99003577,42.104,146.67,5.32,0.0,
936,0,2012/9/2,0,99006227,41.076,489.55,126.81,1.0,
937,0,2008/12/29,0,3104,154.789,707.67,93.9,0.0,35795605.0
938,0,2014/8/3,0,25101,0.0,0.0,0.0,3.0,
939,1,2014/8/24,0,99112822,0.0,0.0,0.0,0.0,
940,0,2012/8/20,0,99003577,65.694,211.42,0.88,0.0,86210802.0
941,0,2013/12/24,0,99005935,68.948,459.45,63.05,0.0,
942,0,2011/11/14,0,99002307,205.7,395.21,815.59,0.0,35876705.0
943,0,2014/6/7,0,25101,0.0,0.0,0.0,3.0,
944,0,2012/8/12,0,3744,18.607,283.02,101.32,0.0,
945,0,2014/7/17,0,25101,0.0,0.0,0.0,3.0,
946,0,2014/10/5,0,99114783,30.202,124.6,318.88,1.0,
947,0,2014/7/20,0,25101,21.654,2584.83,152.42,1.0,
948,0,2014/7/21,0,99005934,0.0,0.0,0.0,5.0,
949,0,2014/2/23,0,99114785,61.229,285.52,162.26,1.0,
950,0,2012/6/19,0,99002307,0.0,0.0,0.0,5.0,
951,0,2014/10/20,0,99003576,0.0,0.0,0.0,0.0,
952,0,2014/2/12,0,99003577,60.883,31.01,11.8,0.0,
953,1,2014/8/27,0,99114784,0.0,0.0,0.0,6.0,
954,1,2013/7/2,0,99002147,0.0,0.0,0.0,6.0,
955,0,2014/1/22,0,99003576,60.867,259.74,80.42,0.0,86267502.0
956,0,2014/3/5,0,99112822,44.477,385.4,608.13,1.0,
957,0,2011/12/29,0,99005934,0.0,0.0,0.0,1.0,
958,1,2014/1/22,0,99112822,0.0,0.0,0.0,6.0,
959,0,2014/7/5,0,99114784,46.226,102.37,922.96,1.0,
960,0,2013/9/4,0,99112822,75.527,551.73,1012.17,1.0,
961,1,2013/8/16,0,99106763,0.0,0.0,0.0,6.0,
962,0,2014/3/4,0,99114785,31.792,110.65,331.66,1.0,
963,0,2012/2/17,0,99002147,61.563,60.66,250.42,0.0,86048502.0
964,0,2012/10/18,0,3979,91.26,240.37,144.7,0.0,
965,0,2014/6/12,0,25101,0.0,0.0,0.0,3.0,
966,0,2014/1/22,0,99003576,30.189,14.78,6.14,0.0,86231402.0
967,0,2014/1/4,0,99002147,234.234,289.27,1216.04,0.0,1347400.0
968,0,2014/2/9,0,99114784,50.703,215.75,328.44,1.0,
969,1,2014/1/2,0,99003576,87.822,0.0,0.0,6.0,
970,0,2014/3/1,0,99005935,42.197,349.93,16.55,0.0,35405402.0
971,0,2014/3/1,0,99114784,59.451,436.15,95.25,1.0,
972,1,2013/6/25,0,99002158,0.0,0.0,0.0,6.0,
973,0,2011/5/21,0,99005046,70.799,301.1,6.58,0.0,86372302.0
974,0,2014/10/14,0,99114783,15.175,3.74,127.75,1.0,
975,1,2013/11/9,0,99104645,0.0,0.0,0.0,6.0,
976,0,2014/9/21,0,25101,26.694,34.76,149.97,1.0,
977,1,2014/1/21,0,99005044,0.0,0.0,0.0,6.0,
978,0,2014/6/2,0,25101,0.135,0.0,0.0,7.0,
979,1,2012/9/22,0,80000001,0.0,0.0,0.0,6.0,
980,1,2013/12/24,0,99005934,0.0,0.0,0.0,6.0,
981,0,2014/3/1,0,99114783,41.082,430.19,0.88,1.0,
982,1,2013/9/3,0,99112822,0.0,0.0,0.0,0.0,
983,0,2014/9/2,0,99112822,57.293,592.14,0.04,1.0,
984,0,2010/10/11,0,3744,18.248,96.57,18.87,0.0,
985,0,2013/4/12,0,99002147,42.89,10.09,63.64,0.0,
986,1,2012/3/15,0,99003576,0.0,0.0,0.0,6.0,
987,0,2012/1/11,0,99002141,174.939,423.93,154.17,0.0,35908305.0
988,0,2014/2/20,0,99114784,0.0,0.0,0.0,7.0,
989,1,2014/8/6,0,99114784,0.0,0.0,0.0,0.0,
990,0,2014/3/4,0,99003576,60.375,438.71,0.0,0.0,86231402.0
991,0,2014/8/28,0,99002138,31.125,19.54,336.51,0.0,35935705.0
992,0,2012/7/11,0,99005934,35.999,406.89,197.96,0.0,
993,0,2014/1/29,0,99002138,115.375,544.73,571.25,0.0,1346900.0
994,1,2011/9/5,0,99003576,0.0,0.0,0.0,6.0,
995,0,2013/10/3,0,25101,27.239,92.17,161.94,1.0,
996,0,2014/7/16,0,99116022,0.0,0.0,0.0,3.0,
997,1,2013/9/19,0,99106763,0.0,0.0,0.0,6.0,
998,0,2014/1/10,0,99003576,53.699,862.15,0.0,0.0,
999,0,2014/3/7,0,99003577,53.462,538.76,63.24,0.0,1276000.0
1000,1,2011/10/9,0,99003576,0.0,0.0,0.0,6.0,
1001,1,2012/6/9,0,99005046,0.0,0.0,0.0,,
1002,1,2014/1/22,0,99114784,0.0,0.0,0.0,0.0,
1003,0,2010/11/3,0,99003576,0.0,0.0,0.0,1.0,
1004,0,2014/8/4,0,25101,0.0,0.0,0.0,3.0,
1005,0,2014/1/24,0,99002147,527.386,3706.18,985.52,0.0,86307702.0
1006,1,2014/8/3,0,99112822,0.0,0.0,0.0,0.0,
1007,0,2014/6/12,0,99005799,4.717,0.0,0.0,0.0,
1008,0,2014/3/21,0,99003577,42.104,122.9,0.0,0.0,
1009,0,2003/7/4,0,99005934,84.549,566.31,120.67,0.0,35819805.0
1010,0,2014/1/14,0,99003577,75.892,171.46,470.98,0.0,35262506.0
1011,0,2014/1/22,0,99003576,82.883,540.1,2.59,0.0,86351702.0
1012,1,2011/12/7,0,99003576,0.0,0.0,0.0,6.0,
1013,0,2014/7/27,0,25101,0.0,0.0,0.0,7.0,
1014,0,2013/3/22,0,99002310,266.184,987.67,731.49,0.0,1347000.0
1015,0,2001/8/1,0,2508,49.066,68.97,12.62,0.0,35751305.0
1016,0,2014/6/13,0,99114783,0.0,0.0,0.0,7.0,
1017,1,2014/7/26,0,99112822,0.0,0.0,0.0,0.0,
1018,0,2014/3/21,0,25101,21.463,497.58,24.69,1.0,
1019,0,2013/11/19,0,99003577,67.634,317.95,12.17,0.0,86774200.0
1020,0,2014/8/31,0,99003576,53.973,0.32,0.0,0.0,
1021,0,2014/6/15,0,25101,0.0,0.0,0.0,3.0,
1022,0,2014/6/12,0,25101,0.0,0.0,0.0,3.0,
1023,1,2013/6/25,0,99005044,0.0,0.0,0.0,6.0,
1024,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
1025,0,2012/11/27,0,99005934,54.472,516.14,35.25,0.0,
1026,1,2012/5/17,0,99002138,0.0,0.0,0.0,6.0,
1027,0,2014/1/2,0,99114785,0.135,0.0,0.0,7.0,
1028,0,2013/2/1,0,99114783,21.584,214.74,57.64,1.0,
1029,0,2014/4/27,0,99002138,62.316,477.49,105.89,0.0,
1030,1,2012/9/19,0,99005935,0.0,0.0,0.0,,
1031,1,2010/7/2,0,99003578,0.0,0.0,0.0,6.0,
1032,0,2012/7/4,0,99005935,0.0,0.0,0.0,1.0,
1033,1,2014/8/29,0,99114784,0.0,0.0,0.0,0.0,
1034,0,2013/7/2,0,25128,46.176,495.31,97.48,1.0,
1035,0,2014/6/27,0,25101,9.434,22.85,160.68,1.0,
1036,0,2010/8/20,0,99005934,84.334,698.86,153.37,0.0,86473102.0
1037,0,2012/5/16,0,25101,0.0,0.0,0.0,7.0,
1038,1,2011/10/14,0,99002158,0.0,0.0,0.0,6.0,
1039,0,2008/10/31,0,99002309,266.19,733.23,262.22,0.0,35869905.0
1040,0,2014/8/23,0,99114783,22.958,35.54,216.74,1.0,
1041,0,2014/9/7,0,99005935,60.694,140.86,20.57,0.0,86562402.0
1042,0,2000/8/25,0,99005934,56.47,357.58,0.0,0.0,35996905.0
1043,0,2012/7/27,0,99005884,61.447,352.96,111.18,0.0,1313100.0
1044,0,2014/7/3,0,25101,9.434,0.0,0.0,1.0,
1045,0,2013/7/4,0,99005799,4.717,0.0,8.04,0.0,
1046,1,2014/3/16,0,99112822,0.0,0.0,0.0,6.0,
1047,0,2013/10/27,0,99002138,61.452,0.0,0.0,5.0,
1048,0,2011/7/1,0,3744,0.0,0.0,0.0,5.0,
1049,1,2013/12/27,0,25212,0.0,0.0,0.0,0.0,
1050,0,2014/8/16,0,25101,103.558,887.99,86.79,1.0,
1051,1,2014/8/6,0,25210,0.108,0.0,0.0,,
1052,1,2014/5/14,0,99112822,0.144,0.0,0.0,6.0,
1053,1,2012/3/5,0,99005934,0.0,0.0,0.0,6.0,
1054,1,2013/12/30,0,99114783,0.0,0.0,0.0,0.0,
1055,1,2014/10/15,0,99112822,0.0,0.0,0.0,0.0,
1056,1,2012/12/11,0,99003577,0.0,0.0,0.0,6.0,
1057,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
1058,0,2013/4/2,0,700001,0.245,0.0,0.0,0.0,
1059,0,2009/5/5,0,3744,97.361,412.17,182.28,0.0,1327800.0
1060,1,2014/7/31,0,99106763,0.0,0.0,0.0,0.0,
1061,0,2013/10/7,0,25128,41.343,177.19,422.07,1.0,
1062,1,2014/10/15,0,99112822,0.0,0.0,0.0,0.0,
1063,1,2013/12/30,0,99114783,0.0,0.0,0.0,0.0,
1064,0,2014/2/16,0,25210,4.189,0.0,0.0,7.0,
1065,1,2013/6/1,0,99106763,0.0,0.0,0.0,6.0,
1066,1,2011/10/22,0,99005935,0.0,0.0,0.0,6.0,
1067,1,2011/11/22,0,99005934,0.0,0.0,0.0,6.0,
1068,0,2014/7/2,0,700001,0.245,0.0,0.0,0.0,
1069,0,2013/11/1,0,25211,0.0,0.0,0.0,7.0,
1070,0,2014/7/9,0,25101,0.0,0.0,0.0,3.0,
1071,1,2014/4/25,0,99114782,0.0,0.0,0.0,0.0,
1072,0,2014/5/26,0,99114785,0.0,0.0,0.0,7.0,
1073,0,2003/10/18,0,99005046,29.679,218.42,28.54,0.0,86287202.0
1074,0,2014/5/5,0,25206,38.324,85.76,50.25,1.0,
1075,0,2014/6/6,0,25101,0.135,0.0,0.0,7.0,
1076,0,2014/5/17,0,99112823,0.0,0.0,0.0,3.0,
1077,0,2014/1/26,0,99005934,44.772,641.54,19.18,0.0,
1078,0,2014/6/27,0,99003576,60.375,32.03,0.0,0.0,
1079,1,2013/12/26,0,99005935,0.0,0.0,0.0,6.0,
1080,0,2014/6/18,0,99005046,0.0,0.0,0.0,1.0,
1081,0,2014/8/31,0,25101,0.0,0.0,0.0,3.0,
1082,1,2013/9/21,0,99106763,0.0,0.0,0.0,6.0,
1083,0,2014/7/1,0,25101,0.0,0.0,0.0,3.0,
1084,0,2004/2/24,0,99005934,322.413,2462.24,419.02,0.0,1367600.0
1085,1,2014/7/24,0,99112822,0.0,0.0,0.0,0.0,
1086,0,2010/3/4,0,99003577,74.374,704.15,132.09,0.0,86262002.0
1087,1,2014/7/25,0,99112822,0.0,0.0,0.0,0.0,
1088,1,2012/8/7,0,99002138,0.0,0.0,0.0,6.0,
1089,0,2013/12/14,0,99003576,88.01,204.37,0.46,0.0,86630200.0
1090,0,2014/8/21,0,99003577,60.411,233.14,4.1,0.0,
1091,0,2014/9/1,0,99112822,7.812,140.69,1072.78,1.0,
1092,0,2014/9/3,0,99112822,12.755,69.63,99.98,1.0,
1093,0,2014/10/18,0,99003576,188.868,0.0,0.0,,
1094,0,2014/9/17,0,99003576,55.798,645.59,0.57,0.0,
1095,0,2009/9/27,1,99003576,126.649,2013.73,239.61,0.0,35584806.0
1096,0,2014/7/19,0,99114784,0.0,0.0,0.0,3.0,
1097,0,2014/7/28,0,99003576,60.603,25.13,0.0,0.0,35238106.0
1098,0,2013/9/18,0,99003577,78.266,469.16,8.35,0.0,
1099,0,2011/10/19,0,99003578,87.798,21.78,60.94,0.0,35304304.0
1100,0,2014/9/10,0,25101,27.83,1818.45,53.4,1.0,
1101,1,2014/7/6,0,99114783,0.0,0.0,0.0,6.0,
1102,0,2013/12/23,0,99112822,80.183,671.14,503.67,1.0,
1103,0,2013/12/13,0,99003577,60.411,166.9,11.75,0.0,86045202.0
1104,1,2009/9/2,0,99005934,0.0,0.0,0.0,6.0,
1105,0,2014/9/17,0,25101,0.0,0.0,0.0,3.0,
1106,1,2014/5/9,0,99114783,0.0,0.0,0.0,0.0,
1107,0,2013/8/6,0,99003579,115.486,305.07,0.0,0.0,35358905.0
1108,0,2014/6/7,0,25101,0.09,0.0,0.0,7.0,
1109,0,2013/12/25,0,99005044,34.773,214.33,166.96,0.0,35755505.0
1110,1,2014/9/27,0,99112822,0.0,0.0,0.0,0.0,
1111,1,2013/12/26,0,99005934,0.0,0.0,0.0,6.0,
1112,0,2014/10/18,0,99002147,36.234,16.97,169.23,0.0,35583806.0
1113,0,2010/3/1,0,99003577,74.73,441.02,65.07,0.0,35340506.0
1114,0,2014/9/3,0,99114785,0.0,0.0,0.0,3.0,
1115,0,2012/9/17,0,3979,21.529,325.13,96.19,0.0,
1116,1,2014/2/9,0,25210,0.0,0.0,0.0,,
1117,0,2014/1/19,0,99003577,44.193,147.48,0.48,0.0,
1118,0,2014/6/21,0,99005935,46.315,143.07,14.45,0.0,
1119,0,2014/5/12,0,99117048,6.306,0.0,0.0,1.0,
1120,0,2013/12/24,0,99003577,206.817,609.77,98.15,0.0,35431605.0
1121,0,2011/5/6,0,99005046,104.591,400.89,158.63,0.0,35342605.0
1122,1,2012/12/6,0,99104723,0.0,0.0,0.0,6.0,
1123,0,2014/9/1,0,99114782,24.069,207.71,0.0,1.0,
1124,0,2012/4/14,0,99005934,33.068,162.01,0.0,0.0,35405605.0
1125,1,2005/7/8,0,99003576,0.0,0.0,0.0,6.0,
1126,1,2014/3/2,0,99112822,0.0,0.0,0.0,6.0,
1127,1,2013/8/15,0,99002138,0.0,0.0,0.0,6.0,
1128,1,2013/9/27,0,99003576,0.0,0.0,0.0,6.0,
1129,1,2012/9/7,0,40000001,0.0,0.0,0.0,6.0,
1130,1,2012/2/1,0,99005046,0.0,0.0,0.0,6.0,
1131,1,2013/12/27,0,25212,0.0,0.0,0.0,0.0,
1132,1,2012/11/3,0,99002138,0.0,0.0,0.0,6.0,
1133,0,2014/10/17,0,99003577,0.377,0.0,3.38,0.0,
1134,0,2014/7/29,0,99005935,101.695,730.2,113.5,0.0,
1135,0,2014/6/7,0,99003576,60.375,346.55,543.86,0.0,86282002.0
1136,0,2010/7/6,0,99002308,210.446,954.23,782.88,0.0,35203606.0
1137,1,2013/8/17,0,99003577,0.0,0.0,0.0,6.0,
1138,0,2014/6/15,0,99003576,61.016,503.53,83.53,0.0,86282002.0
1139,0,2014/7/10,0,99002138,89.667,90.92,493.27,0.0,35246506.0
1140,0,2012/10/15,0,4008,0.0,597.9,85.64,0.0,35262106.0
1141,0,2014/7/22,0,25101,25.681,314.32,3.21,1.0,
1142,0,2013/12/4,0,88115262,0.0,0.0,0.0,7.0,
1143,0,2014/1/21,0,99114783,40.308,79.82,306.85,1.0,
1144,0,2014/6/9,0,99003576,60.375,0.0,0.0,0.0,
1145,1,2014/8/23,0,99112822,0.0,0.0,0.0,0.0,
1146,0,2014/1/22,0,99002147,71.147,517.02,171.25,0.0,35877705.0
1147,0,2014/1/6,0,99003577,60.411,0.0,0.0,5.0,
1148,0,2014/9/14,0,25101,37.419,194.36,8.85,1.0,
1149,0,2014/8/18,0,25101,9.434,0.0,0.0,1.0,
1150,0,2014/4/26,0,99003576,62.419,62.89,0.0,0.0,86606400.0
1151,1,2014/3/1,0,99112822,0.0,0.0,0.0,6.0,
1152,1,2013/4/11,0,99002158,0.0,0.0,0.0,6.0,
1153,0,2013/4/2,0,700001,0.245,0.0,6.16,0.0,
1154,0,2014/7/16,0,25101,0.0,0.0,0.0,3.0,
1155,0,2011/3/31,0,99005935,60.411,0.0,0.0,0.0,
1156,0,2014/1/19,0,99005046,29.404,188.1,0.0,0.0,
1157,0,2010/2/27,0,99005044,69.606,10.97,136.06,0.0,86439502.0
1158,0,2013/9/7,0,25128,9.222,0.0,0.0,3.0,
1159,0,2014/8/24,0,99005052,87.82,69.58,30.24,0.0,86398902.0
1160,0,2014/8/5,0,25101,14.803,19.73,0.0,1.0,
1161,0,2014/7/24,0,99002147,42.843,19.95,4.04,0.0,86502202.0
1162,0,2014/4/24,0,99003576,60.375,5.1,0.27,0.0,
1163,1,2012/7/27,0,99003577,0.0,0.0,0.0,6.0,
1164,0,2014/7/20,0,25101,0.0,0.0,0.0,3.0,
1165,0,2014/4/30,0,99005934,37.332,0.0,68.09,0.0,
1166,0,2014/1/13,0,99003577,104.751,1.92,279.32,0.0,
1167,0,2014/6/7,0,25101,0.135,0.0,0.0,7.0,
1168,0,2011/2/14,0,99005044,76.924,215.99,229.59,0.0,86469002.0
1169,0,2012/7/30,0,25101,27.345,214.68,301.11,1.0,
1170,0,2010/5/17,0,3903,32.155,270.73,15.19,0.0,35227301.0
1171,0,2014/6/10,0,99003576,247.67,1265.64,588.53,0.0,
1172,1,2014/8/24,0,99112822,0.0,0.0,0.0,0.0,
1173,1,2013/6/20,0,99106763,0.0,0.0,0.0,6.0,
1174,0,2014/9/10,0,99114784,32.23,189.43,283.8,1.0,
1175,0,2014/5/31,0,99003577,42.104,0.0,0.0,5.0,
1176,0,2012/7/28,0,99005934,0.0,0.0,0.0,1.0,
1177,0,2012/10/17,0,99002309,0.0,0.0,0.0,5.0,
1178,0,2014/7/18,0,25101,0.0,0.0,0.0,3.0,
1179,0,2014/1/13,0,25210,75.472,0.0,71.59,1.0,
1180,0,2014/7/10,0,99005935,60.883,100.1,0.25,0.0,
1181,1,2014/8/28,0,99114785,0.0,0.0,0.0,0.0,
1182,0,2014/6/19,0,25101,9.434,0.0,0.0,1.0,
1183,0,2014/7/30,0,99002138,89.572,25.72,22.54,0.0,86522102.0
1184,1,2014/8/28,0,99112822,0.0,0.0,0.0,0.0,
1185,0,2014/7/2,0,25101,0.0,0.0,0.0,7.0,
1186,1,2013/9/25,0,99005976,0.0,0.0,0.0,6.0,
1187,1,2014/1/22,0,99002147,0.0,0.0,0.0,6.0,
1188,1,2014/8/20,0,99112822,0.0,0.0,0.0,0.0,
1189,0,2002/8/9,0,99005935,87.819,362.63,26.6,0.0,86164300.0
1190,0,2003/8/1,0,3039,27.877,8.3,56.36,0.0,
1191,0,2014/7/28,0,99002147,62.55,102.92,203.89,0.0,
1192,0,2014/1/12,0,99005052,64.754,0.0,33.79,0.0,
1193,1,2014/8/25,0,99114783,0.0,0.0,0.0,0.0,
1194,0,2014/8/5,0,25101,19.693,131.62,0.0,1.0,
